Maze 0: start=(10, 13), exit=(12, 1), path_length=60
Maze 962: start=(15, 17), exit=(5, 2), path_length=35
Maze 963: start=(1, 3), exit=(6, 1), path_length=81
Maze 964: start=(5, 12), exit=(2, 1), path_length=32
Maze 965: start=(12, 9), exit=(17, 15), path_length=47
Maze 966: start=(9, 5), exit=(16, 17), path_length=51
Maze 967: start=(9, 11), exit=(14, 17), path_length=73
Maze 968: start=(5, 5), exit=(2, 1), path_length=79
Maze 969: start=(11, 11), exit=(13, 2), path_length=85
Maze 970: start=(13, 17), exit=(7, 1), path_length=62
Maze 971: start=(7, 9), exit=(17, 12), path_length=77
Maze 972: start=(7, 13), exit=(2, 17), path_length=41
Maze 973: start=(1, 4), exit=(1, 17), path_length=61
Maze 974: start=(16, 17), exit=(2, 1), path_length=106
Maze 975: start=(15, 3), exit=(1, 4), path_length=41
Maze 976: start=(3, 4), exit=(1, 15), path_length=65
Maze 977: start=(13, 7), exit=(12, 17), path_length=31
Maze 978: start=(2, 11), exit=(17, 11), path_length=55
Maze 979: start=(5, 14), exit=(17, 15), path_length=47
Maze 980: start=(11, 3), exit=(1, 6), path_length=35
Maze 981: start=(11, 4), exit=(17, 17), path_length=35
Maze 982: start=(8, 15), exit=(17, 4), path_length=40
Maze 983: start=(9, 5), exit=(1, 5), path_length=80
Maze 984: start=(15, 12), exit=(17, 4), path_length=66
Maze 985: start=(3, 15), exit=(17, 6), path_length=53
Maze 986: start=(8, 7), exit=(5, 1), path_length=87
Maze 987: start=(7, 9), exit=(17, 11), path_length=44
Maze 988: start=(2, 5), exit=(13, 17), path_length=81
Maze 989: start=(5, 5), exit=(17, 1), path_length=92
Maze 990: start=(11, 13), exit=(16, 17), path_length=31
Maze 991: start=(7, 9), exit=(17, 3), path_length=32
Maze 992: start=(3, 13), exit=(1, 10), path_length=69
Maze 993: start=(15, 9), exit=(13, 17), path_length=30
Maze 994: start=(4, 11), exit=(17, 10), path_length=30
Maze 995: start=(9, 15), exit=(10, 1), path_length=45
Maze 996: start=(3, 5), exit=(17, 14), path_length=65
Maze 997: start=(9, 14), exit=(17, 15), path_length=39
Maze 998: start=(13, 14), exit=(3, 1), path_length=103
Maze 999: start=(9, 15), exit=(9, 17), path_length=46
